Posição (mm) - Plot 0	Força (N) - Plot 0	Posição (mm) - Plot 1	Força (N) - Plot 1
18,332	-12,595		
18,346	-20,93		
18,36	-20,745		
18,373	-27,228		
18,389	-38,156		
18,402	-45,195		
18,415	-47,417		
18,428	-34,081		
18,441	-34,081		
18,453	-30,747		
18,466	-30,377		
18,479	-36,674		
18,492	-21,301		
18,505	-5,186		
18,516	-2,593		
18,529	-8,52		
18,541	-9,076		
18,554	-5,371		
18,566	-6,853		
18,576	-9,446		
18,588	-7,038		
18,603	-6,112		
18,616	-7,409		
18,628	-7,594		
18,64	-11,113		
18,654	-15,188		
18,666	-20,745		
18,679	-24,264		
18,691	-23,709		
18,701	-22,042		
18,713	-21,671		
18,726	-16,485		
18,738	-15,744		
18,749	-21,671		
18,761	-30,006		
18,774	-32,044		
18,787	-32,414		
18,799	-37,045		
18,812	-37,045		
18,826	-26,302		
18,838	-19,078		
18,851	-17,226		
18,862	-12,41		
18,873	-17,596		
18,886	-17,226		
18,898	-8,52		
18,913	-11,854		
18,924	-17,041		
18,937	-20,004		
18,948	-21,486		
18,959	-21,486		
18,971	-15,744		
18,983	-13,336		
18,994	-10,558		
19,006	-8,52		
19,017	-17,041		
19,029	-28,895		
19,04	-32,785		
19,055	-2,593		
19,068	-10,187		
19,081	-6,298		
19,093	-3,89		
19,106	-8,891		
19,119	-12,595		
19,131	-22,968		
19,144	-22,968		
19,157	-20,745		
19,17	-15,559		
19,183	-4,26		
19,198	-9,632		
19,21	4,816		
19,223	-0,185		
19,235	-9,632		
19,246	-8,15		
19,258	-3,704		
19,27	-20,004		
19,281	-26,672		
19,292	-26,117		
19,303	-22,968		
19,314	-17,596		
19,326	-14,262		
19,34	-8,52		
19,354	-6,668		
19,366	-20,93		
19,378	-33,711		
19,39	-40,379		
19,401	-38,341		
19,413	-32,414		
19,424	-25,931		
19,437	-11,113		
19,449	-5,927		
19,46	-4,445		
19,471	-4,445		
19,482	1,297		
19,495	-3,149		
19,506	-3,149		
19,517	-5,001		
19,529	-7,038		
19,54	-7,779		
19,552	-7,224		
19,564	-10,743		
19,577	-5,742		
19,588	-2,964		
19,599	-5,371		
19,611	-12,41		
19,623	-12,04		
19,634	-14,077		
19,645	-19,078		
19,658	-29,08		
19,671	-20,375		
19,682	-30,006		
19,694	-34,266		
19,705	-22,597		
19,716	-3,519		
19,729	-6,668		
19,741	-4,816		
19,754	-9,076		
19,765	-13,521		
19,777	-3,334		
19,788	-5,557		
19,8	-17,967		
19,811	-17,967		
19,822	-6,112		
19,834	-13,521		
19,847	-16,485		
19,859	-10,743		
19,873	-13,336		
19,886	-11,669		
19,898	-22,597		
19,91	-23,894		
19,922	-29,821		
19,934	-29,265		
19,947	-30,932		
19,958	-31,858		
19,969	-25,931		
19,98	-18,893		
19,991	-9,076		
20,002	-9,817		
20,014	-1,852		
20,024	4,631		
20,035	-0,37		
20,047	-12,966		
20,057	-12,41		
20,068	-0,926		
20,079	-8,706		
20,09	-14,077		
20,101	-20,189		
20,111	-17,596		
20,122	-11,854		
20,133	-11,854		
20,143	-7,409		
20,154	-12,41		
20,166	-8,52		
20,177	-7,224		
20,188	-11,484		
20,198	-19,448		
20,209	-14,633		
20,222	-45,195		
20,235	-23,523		
20,247	-8,335		
20,258	-8,52		
20,27	-4,816		
20,28	-3,519		
20,293	-17,781		
20,303	-12,595		
20,315	-10,187		
20,326	-4,26		
20,337	-5,742		
20,349	-18,893		
20,36	-23,153		
20,37	-29,08		
20,381	-29,451		
20,392	-38,897		
20,404	-38,341		
20,415	-24,82		
20,425	-22,968		
20,436	-19,819		
20,448	-18,708		
20,46	-18,708		
20,474	-10,373		
20,486	-2,223		
20,498	-10,187		
20,51	-11,669		
20,521	-0,37		
20,534	-8,52		
20,547	-13,707		
20,561	-14,447		
20,573	-5,742		
20,584	-6,483		
20,596	-12,225		
20,607	-15,559		
20,617	-21,301		
20,631	-26,672		
20,642	-30,377		
20,654	-33,711		
20,668	-13,521		
20,68	-3,519		
20,694	-19,078		
20,706	-35,933		
20,719	-36,859		
20,73	-41,49		
20,741	-40,008		
20,753	-27,228		
20,766	-15,374		
20,779	-12,78		
20,793	-12,78		
20,806	-10,743		
20,82	-11,854		
20,832	-11,484		
20,846	-11,669		
20,858	-20,56		
20,87	-28,154		
20,882	-39,453		
20,895	-37,415		
20,907	-32,599		
20,919	-20,93		
20,931	-18,522		
20,942	-9,817		
20,955	-18,893		
20,966	-29,636		
20,979	-38,897		
20,991	-37,045		
21,003	-26,857		
21,014	-15,559		
21,026	-15,559		
21,04	-20,375		
21,051	-27,228		
21,062	-38,156		
21,073	-45,935		
21,086	-44,639		
21,098	-30,747		
21,109	-20,189		
21,12	-20,189		
21,131	-19,263		
21,142	-16,114		
21,154	-24,264		
21,165	-20,189		
21,177	-17,041		
21,187	-16,3		
21,2	-17,596		
21,212	-3,149		
21,225	-10,187		
21,238	-20,56		
21,251	-7,779		
21,264	-14,262		
21,276	-22,782		
21,288	-37,786		
21,299	-33,155		
21,311	-33,34		
21,323	-28,895		
21,334	-29,265		
21,346	-33,34		
21,358	-33,34		
21,369	-35,007		
21,38	-19,819		
21,393	-12,04		
21,406	-6,853		
21,419	-7,779		
21,432	-8,335		
21,445	-10,373		
21,456	-10,373		
21,467	-12,966		
21,48	-5,742		
21,492	-10,187		
21,506	-15,374		
21,52	-20,93		
21,532	-16,67		
21,544	-21,115		
21,558	-15,374		
21,57	-24,264		
21,584	-21,301		
21,597	0,185		
21,612	-5,371		
21,625	-8,891		
21,637	-16,114		
21,648	-18,152		
21,663	-30,006		
21,675	-34,822		
21,688	-28,524		
21,701	-26,117		
21,715	-27,043		
21,73	-8,15		
21,744	-4,631		
21,756	-10,743		
21,771	-8,15		
21,785	-8,15		
21,799	-10,002		
21,811	-25,376		
21,824	-28,524		
21,836	-31,858		
21,848	-30,747		
21,86	-22,968		
21,873	-25,746		
21,886	-35,007		
21,899	-47,047		
21,912	-45,009		
21,924	-40,008		
21,936	-39,638		
21,947	-39,267		
21,958	-37,045		
21,971	-44,083		
21,982	-35,933		
21,993	-19,634		
22,005	-18,152		
22,017	-26,487		
22,028	-17,781		
22,041	-18,708		
22,052	-12,595		
22,064	-17,411		
22,078	-22,782		
22,092	-34,637		
22,105	-43,898		
22,118	-45,935		
22,131	-39,082		
22,143	-35,748		
22,155	-46,306		
22,166	-42,231		
22,177	-24,449		
22,188	-20,93		
22,2	-23,894		
22,212	-20,93		
22,223	-20,93		
22,235	-17,226		
22,245	-20,004		
22,256	-16,114		
22,27	-9,632		
22,281	-26,117		
22,293	-11,854		
22,304	-16,67		
22,316	-14,633		
22,329	-15,374		
22,342	-28,154		
22,355	-33,896		
22,367	-18,522		
22,379	-20,375		
22,39	-24,82		
22,402	-25,19		
22,413	-20,56		
22,424	-23,709		
22,435	-33,34		
22,447	-32,229		
22,458	-35,192		
22,469	-28,895		
22,48	-19,634		
22,491	-10,558		
22,503	-10,928		
22,513	-14,262		
22,524	-10,002		
22,535	-12,41		
22,547	-14,077		
22,558	-33,711		
22,57	-27,598		
22,582	-19,078		
22,593	-17,041		
22,605	-20,745		
22,617	-20,745		
22,631	-25,19		
22,642	-36,674		
22,654	-34,081		
22,664	-31,118		
22,677	-33,155		
22,689	-30,377		
22,702	-30,191		
22,715	-12,225		
22,729	-11,484		
22,742	-30,562		
22,756	-32,414		
22,769	-32,414		
22,782	-40,564		
22,795	-23,338		
22,808	-14,447		
22,82	-20,375		
22,831	-11,669		
22,842	-9,076		
22,853	-16,855		
22,864	-20,745		
22,878	-17,781		
22,89	-10,002		
22,902	-10,558		
22,914	-10,187		
22,925	-7,594		
22,937	-5,557		
22,948	-15,559		
22,962	-17,967		
22,974	-7,965		
22,987	-10,187		
23	-12,966		
23,013	-27,228		
23,024	-34,637		
23,035	-43,713		
23,048	-39,082		
23,061	-35,563		
23,074	-34,266		
23,085	-36,489		
23,096	-34,266		
23,108	-34,266		
23,12	-28,524		
23,134	-38,341		
23,146	-34,822		
23,159	-30,932		
23,171	-27,228		
23,182	-20,56		
23,193	-16,67		
23,204	-16,67		
23,217	-10,373		
23,233	-18,893		
23,246	-12,595		
23,259	-33,155		
23,273	-32,97		
23,285	-40,564		
23,299	-37,971		
23,311	-36,859		
23,324	-21,301		
23,335	-9,817		
23,346	-17,226		
23,358	-14,447		
23,371	-9,632		
23,384	-15,744		
23,398	-18,152		
23,413	-23,338		
23,425	-19,448		
23,436	-19,448		
23,448	-22,968		
23,463	-15,188		
23,477	-11,113		
23,488	-21,486		
23,5	-34,822		
23,511	-36,674		
23,523	-44,083		
23,534	-45,75		
23,546	-40,564		
23,558	-28,71		
23,57	-21,115		
23,582	-15,744		
23,595	-9,076		
23,608	-11,299		
23,621	-18,708		
23,634	-14,633		
23,646	-20,189		
23,658	-19,634		
23,669	-15,003		
23,681	-10,928		
23,694	-7,224		
23,705	-10,187		
23,718	-23,153		
23,731	-25,561		
23,743	-37,6		
23,758	-42,231		
23,769	-46,121		
23,78	-41,12		
23,791	-39,453		
23,802	-36,119		
23,814	-23,894		
23,826	-21,856		
23,837	-24,635		
23,851	-28,71		
23,864	-21,301		
23,875	-17,781		
23,89	-17,041		
23,903	-14,262		
23,915	-17,596		
23,93	-14,818		
23,943	-20,745		
23,956	-9,261		
23,968	-8,15		
23,98	-9,076		
23,993	-1,297		
24,006	-20,189		
24,021	-36,119		
24,034	-37,786		
24,045	-30,932		
24,057	-27,969		
24,07	-26,302		
24,083	-16,485		
24,095	-16,485		
24,106	-11,484		
24,117	-10,373		
24,13	-3,519		
24,142	-11,669		
24,154	-12,595		
24,166	-19,448		
24,179	-29,636		
24,192	-18,522		
24,209	-17,411		
24,221	-8,52		
24,234	-5,742		
24,245	-13,151		
24,259	-20,93		
24,273	-20,004		
24,287	-20,375		
24,299	-26,857		
24,312	-27,784		
24,326	-30,747		
24,338	-30,932		
24,351	-26,302		
24,363	-14,262		
24,376	-12,04		
24,389	-13,336		
24,401	-13,892		
24,415	-21,856		
24,428	-21,856		
24,441	-20,189		
24,453	-20,189		
24,465	-33,525		
24,48	-47,417		
24,491	-45,195		
24,503	-43,528		
24,515	-37,971		
24,526	-16,485		
24,538	-29,08		
24,549	-22,597		
24,561	-15,188		
24,572	-12,595		
24,583	-20,56		
24,594	-35,933		
24,605	-37,045		
24,616	-32,97		
24,628	-40,564		
24,638	-44,083		
24,649	-26,672		
24,66	-28,154		
24,671	-24,82		
24,682	-23,153		
24,693	-19,078		
24,703	-13,151		
24,715	-13,336		
24,727	-9,076		
24,74	-10,373		
24,753	-26,487		
24,764	-19,078		
24,776	-16,114		
24,788	-17,596		
24,799	-18,708		
24,81	-17,596		
24,821	-13,151		
24,832	-19,634		
24,843	-26,302		
24,855	-27,043		
24,866	-28,339		
24,878	-19,448		
24,89	-18,337		
24,902	-23,338		
24,915	-31,858		
24,926	-28,71		
24,937	-28,154		
24,948	-22,782		
24,959	-36,304		
24,97	-33,896		
24,981	-20,189		
24,992	-24,82		
25,003	-26,117		
25,015	-20,004		
25,027	-20,745		
25,04	-14,447		
25,05	-10,373		
25,061	-13,521		
25,073	-28,71		
25,083	-28,71		
25,096	-32,229		
25,108	-23,523		
25,12	-15,929		
25,131	-24,264		
25,142	-21,301		
25,152	-15,188		
25,164	-18,708		
25,174	-33,34		
25,186	-26,672		
25,198	-34,266		
25,21	-39,453		
25,223	-37,6		
25,234	-38,712		
25,245	-30,747		
25,256	-21,856		
25,267	-21,115		
25,278	-15,003		
25,289	-14,818		
25,3	-30,191		
25,311	-39,453		
25,323	-40,749		
25,337	-22,968		
25,349	-14,633		
25,362	-5,371		
25,374	-14,262		
25,386	-16,855		
25,398	-17,967		
25,41	-26,672		
25,422	-20,375		
25,434	-20,745		
25,447	-15,374		
25,46	-11,669		
25,472	-6,298		
25,484	-17,596		
